Year,CollisionId,Address,PrimaryRoad,SecondaryRoad,Latitude,Longitude,CrashDateTime
2024,4538903,MISSION ST & 6TH ST,MISSION ST,6TH ST,,,11/18/2024 2:06:00 PM
2024,4538939,8TH ST & HARRISON ST,8TH ST,HARRISON ST,37.773769,-122.408503,12/20/2024 8:56:00 AM
2024,4539685,19TH AV & KIRKHAM ST,19TH AV,KIRKHAM ST,,,12/5/2024 6:33:00 PM
2024,4539690,77 CONNECTICUT ST & 17TH ST,77 CONNECTICUT ST,17TH ST,,,12/10/2024 5:30:00 PM
2024,4539704,TURK ST & MASON ST,TURK ST,MASON ST,,,12/10/2024 5:31:00 PM
2024,4539753,POLK ST & VALLEJO ST,POLK ST,VALLEJO ST,,,12/11/2024 3:57:00 PM
2024,4539770,KEARNY ST & GEARY ST,KEARNY ST,GEARY ST,,,12/2/2024 1:45:00 PM
2024,4541942,22ND ST & ALABAMA ST,22ND ST,ALABAMA ST,,,12/17/2024 6:10:00 PM
2024,4545397,BRANNAN ST & JACK LONDON ALY,BRANNAN ST,JACK LONDON ALY,,,12/9/2024 4:22:00 PM
2024,4546046,21ST AV & GEARY BL,21ST AV,GEARY BL,,,12/11/2024 4:50:00 PM
2024,4546051,ARGUELLO BL & WASHINGTON ST,ARGUELLO BL,WASHINGTON ST,,,12/5/2024 8:30:00 AM
2024,4546242,OCEAN AV & JULES AV,OCEAN AV,JULES AV,,,12/13/2024 6:08:00 PM
2024,4547063,BROADWAY ST & MONTGOMERY ST,BROADWAY ST,MONTGOMERY ST,37.798228,-122.404416,9/12/2024 12:50:00 PM
2024,4547112,TURK ST & JONES ST,TURK ST,JONES ST,,,12/12/2024 4:20:00 PM
2024,4547142,SANCHEZ ST & MARKET ST,SANCHEZ ST,MARKET ST,,,12/20/2024 5:30:00 PM
2024,4547143,GREAT HWY & ORTEGA ST,GREAT HWY,ORTEGA ST,,,12/7/2024 9:03:00 AM
2024,4547849,FILLMORE ST & GEARY BL,FILLMORE ST,GEARY BL,,,12/16/2024 1:43:00 AM
2024,4547875,MISSION ST & 6TH ST,MISSION ST,6TH ST,,,12/20/2024 3:17:00 PM
2024,4548603,24TH ST & DOLORES ST,24TH ST,DOLORES ST,,,12/19/2024 11:36:00 AM
2024,4557753,POST ST & BRODERICK ST,POST ST,BRODERICK ST,,,12/18/2024 5:49:00 PM
2024,4572716,JULIAN ST & 14TH ST,JULIAN ST,14TH ST,,,11/21/2024 9:10:00 AM
2024,4573338,GOLDEN GATE AV & POLK ST,GOLDEN GATE AV,POLK ST,,,1/24/2024 2:51:00 PM
2024,4573423,HAYES ST & GOUGH ST,HAYES ST,GOUGH ST,,,10/1/2024 6:40:00 PM
2024,4573863,TURK ST & LEAVENWORTH ST,TURK ST,LEAVENWORTH ST,,,12/18/2024 5:27:00 PM
2024,4574252,TOWNSEND ST & THE EMBARCADERO,TOWNSEND ST,THE EMBARCADERO    ,,,12/13/2024 5:37:00 PM
2024,4574302,JONES ST & EDDY ST,JONES ST,EDDY ST,,,12/30/2024 1:32:00 PM
2024,4574412,BRYANT ST & 7TH ST,BRYANT ST,7TH ST,,,12/3/2024 11:37:00 AM
2024,4574490,HOWARD ST & 1ST ST,HOWARD ST,1ST ST,,,5/8/2024 5:30:00 PM
2024,4576914,ALAMEDA ST & POTRERO AV,ALAMEDA ST,POTRERO AV,,,12/27/2024 9:32:00 PM
2024,4578002,MARKET ST & 1ST ST,MARKET ST,1ST ST,,,11/6/2024 2:38:00 PM
2024,4622295,PINE ST & POLK ST,PINE ST,POLK ST,,,10/1/2024 3:35:00 PM
2024,4624021,VAN NESS AV & EDDY ST,VAN NESS AV,EDDY ST,,,7/16/2024 12:45:00 AM
2024,4624066,HAIGHT ST & OCTAVIA ST,HAIGHT ST,OCTAVIA ST,,,9/9/2024 10:33:00 PM
2024,4643589,OCEAN AV & ONONDAGA AV,OCEAN AV,ONONDAGA AV,,,3/18/2024 12:58:00 PM
2024,4644181,ELLIS ST & CYRIL MAGNIN ST,ELLIS ST,CYRIL MAGNIN ST,,,11/17/2024 12:29:00 AM
2024,4644215,EDDY ST & HYDE ST,EDDY ST,HYDE ST,,,11/13/2024 2:02:00 AM
2024,4644279,MARKET ST & VAN NESS AV,MARKET ST,VAN NESS AV,,,11/13/2024 2:34:00 PM
2024,4644351,SKYLINE BL & SLOAT BL,SKYLINE BL,SLOAT BL,,,10/3/2024 6:40:00 PM
2024,4644362,25TH ST & ALABAMA ST,25TH ST,ALABAMA ST,,,9/25/2024 3:43:00 PM
2024,4646098,FREMONT ST & HOWARD ST,FREMONT ST,HOWARD ST,,,11/2/2024 8:12:00 PM
2024,4646361,DUBOCE ST & MISSION ST,DUBOCE ST,MISSION ST,,,12/21/2024 9:58:00 AM
2024,4692472,MARKET ST & MARKET ST 660,MARKET ST,MARKET ST 660,,,12/23/2024 5:15:00 PM
2024,4692646,MISSION ST & 7TH ST,MISSION ST,7TH ST,,,11/15/2024 1:03:00 AM
2024,4728916,JONES ST & PINE ST,JONES ST,PINE ST,,,5/7/2024 8:11:00 AM
2024,4732709,4TH ST & LONG BRIDGE,4TH ST,LONG BRIDGE,,,10/14/2024 12:00:00 AM
2024,4738240,US-101 S/B & SILVER AVE,US-101 S/B,SILVER AVE,37.735243,-122.406891,12/21/2024 2:45:00 AM
2024,4739759,JUNIPERO SERRA BL & LYNDHURST DR,JUNIPERO SERRA BL,LYNDHURST DR,,,12/3/2024 5:27:00 PM
2024,4775626,KEARNY ST & COMMERCIAL ST,KEARNY ST,COMMERCIAL ST,,,5/21/2024 8:50:00 AM
2024,5028840,SUTTER ST & JONES ST,SUTTER ST,JONES ST,,,12/6/2024 3:51:00 PM
2025,4555803,US-101 S/B (GGB WEST SIDEWALK) & COASTAL TRAIL,US-101 S/B (GGB WEST SIDEWALK),COASTAL TRAIL,37.807972,-122.476624,2025-01-25T14:30:00
2025,4571632,POWELL ST & ELLIS ST,POWELL ST,ELLIS ST,,,2025-01-17T23:17:00
2025,4571646,OAKDALE AV & BAYSHORE BL,OAKDALE AV,BAYSHORE BL,,,2025-01-03T05:50:00
2025,4571649,5TH ST & CLEMENTINA ST,5TH ST,CLEMENTINA ST,,,2025-01-03T13:18:00
2025,4571651,16TH ST & DOLORES ST,16TH ST,DOLORES ST,,,2025-01-03T14:59:00
2025,4571670,JOHN F KENNEDY DR & CONSERVATORY DR W,JOHN F KENNEDY DR,CONSERVATORY DR W,37.77204,-122.46314,2025-01-25T11:22:00
2025,4571682,EDDY ST & FRANKLIN ST,EDDY ST,FRANKLIN ST,,,2025-01-24T13:10:00
2025,4571689,GEARY BL & STANYAN,GEARY BL,STANYAN,,,2025-01-21T18:08:00
2025,4571727,JERROLD AV & BAYSHORE BL,JERROLD AV,BAYSHORE BL,,,2025-01-02T06:33:00
2025,4571739,10TH ST & HOWARD ST,10TH ST,HOWARD ST,37.774033,-122.414371,2025-01-03T11:52:00
2025,4571783,HARRISON ST & HAWTHORNE ST,HARRISON ST,HAWTHORNE ST,,,2025-01-15T10:43:00
2025,4571810,STEVENSON ST & 7TH ST,STEVENSON ST,7TH ST,,,2025-01-15T04:56:00
2025,4571852,S VAN NESS AV & MISSION ST,S VAN NESS AV,MISSION ST,,,2025-01-06T17:37:00
2025,4571853,NORTH POINT ST & COLUMBUS AV,NORTH POINT ST,COLUMBUS AV,,,2025-01-16T10:48:00
2025,4571992,BALBOA ST & 39TH AV,BALBOA ST,39TH AV,,,2025-01-01T18:13:00
2025,4572640,TRANSVERSE DR & MIDDLE DR,TRANSVERSE DR,MIDDLE DR,,,2025-01-20T16:28:00
2025,4572697,LAKE ST & 18TH AV,LAKE ST,18TH AV,,,2025-01-20T13:36:00
2025,4573657,FULTON ST & FILLMORE ST,FULTON ST,FILLMORE ST,,,2025-01-09T13:00:00
2025,4573702,FOLSOM ST & SHERMAN ST,FOLSOM ST,SHERMAN ST,,,2025-01-08T08:55:00
2025,4573762,MARKET ST & 10TH ST,MARKET ST,10TH ST,,,2025-01-04T18:30:00
2025,4573829,OCEAN AV & 19TH AV,OCEAN AV,19TH AV,,,2025-01-11T12:20:00
2025,4573872,MISSION ST & 20TH ST,MISSION ST,20TH ST,,,2025-01-18T16:20:00
2025,4573891,LAKE MERCED BL & JOHN MUIR DR,LAKE MERCED BL,JOHN MUIR DR,,,2025-01-07T13:00:00
2025,4573989,MISSION ST & 26TH ST,MISSION ST,26TH ST,,,2025-01-11T16:09:00
2025,4575449,VALENCIA ST & 18TH ST,VALENCIA ST,18TH ST,,,2025-01-19T17:28:00
2025,4575509,CESAR CHAVEZ ST & ILLINOIS ST,CESAR CHAVEZ ST,ILLINOIS ST,,,2025-01-07T07:04:00
2025,4575548,GEARY BL & WEBSTER ST,GEARY BL,WEBSTER ST,,,2025-01-25T15:54:00
2025,4577866,MARKET ST & 5TH ST,MARKET ST,5TH ST,,,2025-01-07T08:30:00
2025,4578072,MISSION ST & 19TH ST,MISSION ST,19TH ST,,,2025-01-25T02:04:00
2025,4578365,EDDY ST & FRANKLIN ST,EDDY ST,FRANKLIN ST,,,2025-01-13T18:18:00
2025,4582468,MISSION ST & 5TH ST,MISSION ST,5TH ST,,,2025-01-14T21:03:00
2025,4614131,ARGUELLO BL & GOLDEN GATE AV,ARGUELLO BL,GOLDEN GATE AV,,,2025-01-07T16:15:00
2025,4614714,BRANNAN ST & 8TH ST,BRANNAN ST,8TH ST,,,2025-01-21T11:29:00
2025,4619849,MASON ST & POST ST,MASON ST,POST ST,,,2025-02-15T19:46:00
2025,4619899,HAIGHT ST & BUCHANAN ST,HAIGHT ST,BUCHANAN ST,,,2025-02-26T09:04:00
2025,4619954,MARKET ST & 17TH ST,MARKET ST,17TH ST,,,2025-02-22T13:11:00
2025,4620017,MARKET ST & 05TH ST,MARKET ST,05TH ST,,,2025-02-18T08:55:00
2025,4620021,BRANNAN ST & 9TH ST,BRANNAN ST,9TH ST,,,2025-02-03T13:00:00
2025,4620073,PIER 3 THE EMBARCADERO & WASHINGTON ST,PIER 3 THE EMBARCADERO,WASHINGTON ST,,,2025-02-19T21:45:00
2025,4620080,ALEMANY BL & COTTER ST,ALEMANY BL,COTTER ST,,,2025-02-19T16:40:00
2025,4620121,2ND ST & FOLSOM ST,2ND ST,FOLSOM ST,,,2025-02-13T13:48:00
2025,4620166,ROOSEVELT WY & LEVANT ST,ROOSEVELT WY,LEVANT ST,,,2025-02-24T07:10:00
2025,4620167,HAIGHT ST & FILLMORE ST,HAIGHT ST,FILLMORE ST,,,2025-02-22T10:30:00
2025,4620177,3RD ST & MISSION CREEK,3RD ST,MISSION CREEK,,,2025-02-06T10:05:00
2025,4620266,2ND ST & BRANNAN ST,2ND ST,BRANNAN ST,,,2025-01-29T17:19:00
2025,4620348,TRANSVERSE DR & MIDDLE WEST DR,TRANSVERSE DR,MIDDLE WEST DR,,,2025-01-09T16:30:00
2025,4620364,SOUTH VAN NESS & OTIS ST,SOUTH VAN NESS,OTIS ST,,,2025-02-08T19:21:00
2025,4620391,MARKET ST & VAN NESS AV,MARKET ST,VAN NESS AV,,,2025-02-07T23:55:00
2025,4620398,4TH ST & BRYANT ST,4TH ST,BRYANT ST,,,2025-02-07T20:40:00
2025,4620434,6TH AV & BALBOA ST,6TH AV,BALBOA ST,,,2025-02-05T08:50:00
2025,4620450,JONES ST & NORTH POINT ST,JONES ST,NORTH POINT ST,,,2025-02-10T17:15:00
2025,4620728,PRECITA AV & ALABAMA ST,PRECITA AV,ALABAMA ST,,,2025-01-27T06:55:00
2025,4620777,EDDY ST & HYDE ST,EDDY ST,HYDE ST,,,2025-01-20T23:16:00
2025,4620789,IRVING ST & FUNSTON AV,IRVING ST,FUNSTON AV,,,2025-01-27T15:00:00
2025,4621307,8TH ST & MISSION ST,8TH ST,MISSION ST,,,2025-01-30T07:04:00
2025,4621312,BAYSHORE & FLOWER ST,BAYSHORE,FLOWER ST,,,2025-01-31T08:26:00
2025,4621421,CESAR CHAVEZ ST & ALABAMA ST,CESAR CHAVEZ ST,ALABAMA ST,,,2025-01-28T08:51:00
2025,4621753,VAN NESS AV & BROADWAY ST,VAN NESS AV,BROADWAY ST,,,2025-02-09T11:13:00
2025,4621858,7TH ST & STEVENSON ST,7TH ST,STEVENSON ST,,,2025-02-16T12:30:00
2025,4622352,FOLSOM ST & 23RD ST,FOLSOM ST,23RD ST,,,2025-02-22T12:59:00
2025,4622359,17TH ST & KANSAS ST,17TH ST,KANSAS ST,,,2025-02-15T20:41:00
2025,4622937,MARKET ST & VALENCIA ST,MARKET ST,VALENCIA ST,,,2025-02-05T17:54:00
2025,4623615,POTRERO AV & 16TH ST,POTRERO AV,16TH ST,,,2025-02-21T07:40:00
2025,4641167,MASONIC AV & EUCLID AV,MASONIC AV,EUCLID AV,,,2025-03-03T14:17:00
2025,4641472,THE EMBARCADERO SOUTH & HOWARD ST,THE EMBARCADERO SOUTH,HOWARD ST,,,2025-01-15T07:05:00
2025,4641572,DOLORES ST & 22ND ST,DOLORES ST,22ND ST,,,2025-01-21T17:15:00
2025,4641601,OCTAVIA ST & MARKET ST,OCTAVIA ST,MARKET ST,,,2025-01-23T15:34:00
2025,4641610,MARKET ST & 6TH ST,MARKET ST,6TH ST,,,2025-01-25T10:35:00
2025,4641637,MARKET ST & 1ST ST,MARKET ST,1ST ST,,,2025-01-27T20:55:00
2025,4641655,MISSION ST & 20TH ST,MISSION ST,20TH ST,,,2025-01-15T12:46:00
2025,4641668,BRYANT ST & 17TH ST,BRYANT ST,17TH ST,,,2025-01-16T16:06:00
2025,4641687,BAY ST & KEARNY ST,BAY ST,KEARNY ST,,,2025-01-09T16:31:00
2025,4641990,SOUTH VAN NESS & DIVISION ST,SOUTH VAN NESS,DIVISION ST,,,2025-02-03T08:00:00
2025,4642795,8TH ST & NATOMA ST,8TH ST,NATOMA ST,,,2025-02-26T09:11:00
2025,4642988,LARKIN ST & FULTON ST,LARKIN ST,FULTON ST,,,2025-02-14T15:45:00
2025,4643433,OCEAN AV & RT 280,OCEAN AV,RT 280,,,2025-03-23T14:25:00
2025,4644140,HYDE ST & MCALLISTER ST,HYDE ST,MCALLISTER ST,,,2025-03-09T21:08:00
2025,4644225,SOUTH VAN NESS AV & 14TH ST,SOUTH VAN NESS AV,14TH ST,,,2025-03-07T10:15:00
2025,4644327,17TH ST & WISCONSIN ST,17TH ST,WISCONSIN ST,,,2025-03-08T00:27:00
2025,4644410,HAIGHT ST & DIVISADERO ST,HAIGHT ST,DIVISADERO ST,,,2025-03-08T16:40:00
2025,4644797,3RD ST & MISSION ST,3RD ST,MISSION ST,,,2025-02-14T09:15:00
2025,4644962,LEAVENWORTH ST & MCALLISTER ST,LEAVENWORTH ST,MCALLISTER ST,,,2025-02-28T19:56:00
2025,4644980,LARKIN ST & PINE ST,LARKIN ST,PINE ST,,,2025-03-24T10:12:00
2025,4645943,15TH ST & KANSAS ST,15TH ST,KANSAS ST,,,2025-02-14T10:01:00
2025,4645996,TAYLOR ST & EDDY ST,TAYLOR ST,EDDY ST,,,2025-02-19T02:01:00
2025,4649592,MENDELL ST & NEWHALL ST,MENDELL ST,NEWHALL ST,,,2025-03-14T23:32:00
2025,4649669,18TH ST & CHURCH ST,18TH ST,CHURCH ST,,,2025-03-24T18:48:00
2025,4649738,26TH AV & GEARY BL,26TH AV,GEARY BL,,,2025-03-04T17:00:00
2025,4649978,8TH AV & CLEMENT ST,8TH AV,CLEMENT ST,,,2025-03-14T20:29:00
2025,4650021,GOUGH ST & GROVE ST,GOUGH ST,GROVE ST,,,2025-03-11T11:03:00
2025,4650422,17TH ST & POTRERO AV,17TH ST,POTRERO AV,,,2025-03-22T13:34:00
2025,4651369,FOLSOM ST & 26TH ST,FOLSOM ST,26TH ST,,,2025-03-17T16:33:00
2025,4651377,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,2025-03-20T17:31:00
2025,4651425,POTRERO ST & 20TH ST,POTRERO ST,20TH ST,,,2025-03-18T17:20:00
2025,4651432,HARRISON ST & MORRIS ST,HARRISON ST,MORRIS ST,,,2025-03-20T22:38:00
2025,4651956,POTRERO AV & 17TH ST,POTRERO AV,17TH ST,,,2025-03-13T13:46:00
2025,4652004,ARGUELLO ST & CLAY ST,ARGUELLO ST,CLAY ST,,,2025-03-02T14:37:00
2025,4654718,VALENCIA ST & CLINTON PARK,VALENCIA ST,CLINTON PARK,,,2025-03-24T14:54:00
2025,4654719,TURK ST & TAYLOR ST,TURK ST,TAYLOR ST,,,2025-03-16T00:24:00
2025,4683530,EDDY ST & TAYLOR ST,EDDY ST,TAYLOR ST,,,2025-04-05T21:00:00
2025,4683531,VAN NESS AV & GOLDEN GATE AV,VAN NESS AV,GOLDEN GATE AV,,,2025-04-17T10:15:00
2025,4683557,LAGUNA ST & HICKORY ST,LAGUNA ST,HICKORY ST,,,2025-04-27T03:42:00
2025,4683744,JOHN F KENNEDY DR & LIGHT POLE,JOHN F KENNEDY DR,LIGHT POLE,37.770071,-122.484312,2025-04-21T17:30:00
2025,4683772,MARKET ST & GUERRERO ST,MARKET ST,GUERRERO ST,,,2025-04-12T02:25:00
2025,4683793,ORANGE ALY & 25TH ST,ORANGE ALY,25TH ST,,,2025-04-19T13:22:00
2025,4683817,LARKIN ST & CEDAR ST,LARKIN ST,CEDAR ST,,,2025-04-11T18:06:00
2025,4683936,CABRILLO ST & 9TH AV,CABRILLO ST,9TH AV,,,2025-04-13T09:23:00
2025,4684053,SKYLINE BL & LAKE MERCED BL,SKYLINE BL,LAKE MERCED BL,37.731553,-122.498995,2025-04-06T16:05:00
2025,4684065,CESAR CHAVEZ ST & FOLSOM ST,CESAR CHAVEZ ST,FOLSOM ST,,,2025-04-05T10:30:00
2025,4684076,18TH ST & TREAT AVE,18TH ST,TREAT AVE,,,2025-04-18T08:45:00
2025,4684111,POLK ST & SUTTER ST,POLK ST,SUTTER ST,,,2025-04-18T00:00:00
2025,4684142,ALEMANY BL & NAGLEE AV,ALEMANY BL,NAGLEE AV,,,2025-04-16T11:49:00
2025,4684152,MONTEREY AV & MIRAMAR AV,MONTEREY AV,MIRAMAR AV,,,2025-04-15T17:28:00
2025,4684168,FOLSOM ST & PRECITA AV,FOLSOM ST,PRECITA AV,,,2025-04-12T10:15:00
2025,4684909,THE EMBARCADERO SOUTH & HARRISON ST,THE EMBARCADERO SOUTH,HARRISON ST,,,2025-03-29T09:44:00
2025,4684949,3RD ST & BRYANT ST,3RD ST,BRYANT ST,,,2025-03-28T18:37:00
2025,4685026,HARRISON ST & 18TH ST,HARRISON ST,18TH ST,,,2025-03-29T18:46:00
2025,4685183,POTRERO AV & MARIPOSA ST,POTRERO AV,MARIPOSA ST,,,2025-03-25T17:28:00
2025,4685436,ALEMANY BL & ALEMANY BL 1200,ALEMANY BL,ALEMANY BL 1200,,,2025-03-31T17:24:00
2025,4685438,6TH ST & HARRISON ST,6TH ST,HARRISON ST,,,2025-04-29T17:20:00
2025,4685451,BAYSHORE BL & WATERLOO ST,BAYSHORE BL,WATERLOO ST,,,2025-04-12T09:53:00
2025,4685734,VAN NESS AV & GREENWICH ST,VAN NESS AV,GREENWICH ST,,,2025-04-06T15:30:00
2025,4686706,RHODE ISLAND ST & 16TH ST,RHODE ISLAND ST,16TH ST,,,2025-04-06T21:48:00
2025,4687294,GENE FRIEND & GLADSTONE WY,GENE FRIEND,GLADSTONE WY,,,2025-04-11T16:50:00
2025,4687302,SELBY ST & EVANS AV,SELBY ST,EVANS AV,,,2025-04-08T08:00:00
2025,4689865,TOWNSEND ST & 4TH ST,TOWNSEND ST,4TH ST,,,2025-04-16T08:25:00
2025,4692216,JEFFERSON ST & MASON ST,JEFFERSON ST,MASON ST,,,2025-02-22T15:00:00
2025,4692226,JOHN F KENNEDY DR & CHAIN OF LAKES DR,JOHN F KENNEDY DR,CHAIN OF LAKES DR,,,2025-02-27T16:09:00
2025,4698722,BATTERY ST & SACRAMENTO ST,BATTERY ST, SACRAMENTO ST,,,2025-04-04T21:20:00
2025,4701138,GRANT AV & SUTTER ST,GRANT AV,SUTTER ST,,,2025-04-15T08:57:00
2025,4715962,US-101 S/B (GGB WEST BIKE PATH) & LINCOLN AVENUE,US-101 S/B (GGB WEST BIKE PATH),LINCOLN AVENUE,37.81381,-122.477986,2025-05-31T12:25:00
2025,4718108,RT 280 & BROTHERHOOD WY,RT 280,BROTHERHOOD WY,,,2025-04-19T16:31:00
2025,4718504,5TH ST & MINNA ST,5TH ST,MINNA ST,,,2025-04-30T17:40:00
2025,4718559,MARKET ST & 10TH ST,MARKET ST,10TH ST,,,2025-04-22T16:00:00
2025,4718608,S VAN NESS AV & MARKET ST,S VAN NESS AV,MARKET ST,,,2025-04-10T22:42:00
2025,4718670,SPRECKELS LAKE DR & FULTON ST,SPRECKELS LAKE DR,FULTON ST,,,2025-04-01T15:00:00
2025,4718678,HARRISON ST & BERWICK PL,HARRISON ST,BERWICK PL,,,2025-04-19T18:24:00
2025,4719941,CLEMENT ST & 18TH AV,CLEMENT ST,18TH AV,,,2025-04-06T09:09:00
2025,4721316,MISSION ST & NEY ST,MISSION ST,NEY ST,,,2025-04-25T12:30:00
2025,4721958,JACKSON ST & KEARNY ST,JACKSON ST,KEARNY ST,,,2025-03-19T19:29:00
2025,4721972,THE EMBARCADERO NORTH & BAY ST,THE EMBARCADERO NORTH,BAY ST,,,2025-03-18T15:35:00
2025,4722008,FOLSOM ST & 23RD ST,FOLSOM ST,23RD ST,,,2025-03-28T17:00:00
2025,4723271,FOLSOM ST & 19TH ST WEST,FOLSOM ST,19TH ST WEST,,,2025-02-05T15:20:00
2025,4723409,US-101 S/B (GGB WEST SIDEWALK) & ALEXANDER AVE,US-101 S/B (GGB WEST SIDEWALK),ALEXANDER AVE,37.821819,-122.478935,2025-05-18T11:45:00
2025,4724739,BOCANA ST & WOOL ST,BOCANA ST,WOOL ST,,,2025-04-27T15:54:00
2025,4725313,36TH AV & TARAVAL ST,36TH AV,TARAVAL ST,37.742318,-122.493913,2025-05-09T19:39:00
2025,4727265,JONES ST & PINE ST,JONES ST,PINE ST,,,2025-05-07T08:11:00
2025,4727339,PACIFIC ST & MASON ST,PACIFIC ST,MASON ST,,,2025-05-10T15:40:00
2025,4727526,11TH ST & MISSION ST,11TH ST,MISSION ST,,,2025-05-05T16:59:00
2025,4728526,24TH ST & OSAGE ALY,24TH ST,OSAGE ALY,,,2025-04-30T16:15:00
2025,4728619,HYDE ST & POST ST,HYDE ST,POST ST,,,2025-05-13T09:15:00
2025,4729085,CHENERY ST & CHENERY ST 48,CHENERY ST,CHENERY ST 48,,,2025-05-09T15:50:00
2025,4730025,7TH ST & MISSION ST,7TH ST,MISSION ST,,,2025-05-21T21:12:00
2025,4730027,7TH ST & KING ST,7TH ST,KING ST,,,2025-05-07T09:35:00
2025,4730051,WEBSTER ST & GEARY ST,WEBSTER ST,GEARY ST,,,2025-05-03T02:01:00
2025,4730092,BOWLING GREEN DR & NANCY PELOSI DR,BOWLING GREEN DR,NANCY PELOSI DR,,,2025-05-20T16:49:00
2025,4730856,MARKET ST & 2ND ST,MARKET ST,2ND ST,,,2025-05-11T13:53:00
2025,4730865,TERRY A FRANCOIS BL & 16TH ST,TERRY A FRANCOIS BL,16TH ST,,,2025-05-14T10:22:00
2025,4730879,FOLSOM ST & 7TH ST,FOLSOM ST,7TH ST,,,2025-05-14T20:11:00
2025,4730928,GROVE ST & HYDE ST,GROVE ST,HYDE ST,,,2025-05-10T01:52:00
2025,4731624,MARKET ST & CASTRO ST,MARKET ST,CASTRO ST,,,2025-05-22T02:50:00
2025,4731932,KEZAR DR & JOHN F KENNEDY DR,KEZAR DR,JOHN F KENNEDY DR,37.704,-122.455,2025-05-26T21:17:00
2025,4732440,DIVISADERO ST & FULTON ST,DIVISADERO ST,FULTON ST,,,2025-05-02T20:31:00
2025,4732536,VALENCIA ST & 19TH ST,VALENCIA ST,19TH ST,,,2025-05-08T16:41:00
2025,4733729,INDUSTRIAL ST & BOUTWELL ST,INDUSTRIAL ST,BOUTWELL ST,,,2025-05-06T21:14:00
2025,4733801,5TH ST & HARRISON ST,5TH ST,HARRISON ST,,,2025-05-12T12:00:00
2025,4735176,17TH ST & FOLSOM ST,17TH ST,FOLSOM ST,,,2025-05-13T07:05:00
2025,4735234,SLOAT BL & 43RD AV,SLOAT BL,43RD AV,,,2025-05-03T22:55:00
2025,4735302,MARKET ST & OCTAVIA ST,MARKET ST,OCTAVIA ST,,,2025-05-02T16:18:00
2025,4735326,POLK ST & BROADWAY ST,POLK ST,BROADWAY ST,,,2025-05-02T23:34:00
2025,4735491,SCOTT ST & GEARY BL,SCOTT ST,GEARY BL,,,2025-05-14T21:17:00
2025,4735534,WEBSTER ST & FELL ST,WEBSTER ST,FELL ST,,,2025-05-04T16:25:00
2025,4735642,POINT LOBOS AV & GREAT HWY,POINT LOBOS AV,GREAT HWY,37.777356,-122.512813,2025-05-04T17:55:00
2025,4737384,GEARY ST & MASON ST,GEARY ST,MASON ST,,,2025-05-07T17:45:00
2025,4737740,7TH AV & IRVING ST,7TH AV,IRVING ST,,,2025-04-30T10:32:00
2025,4739027,US-101 S/B (GGB WEST BIKE PATH) & LINCOLN BLVD. UNDERCROSSING,US-101 S/B (GGB WEST BIKE PATH),LINCOLN BLVD. UNDERCROSSING,37.816375,-122.478273,2025-06-18T17:20:00
2025,4739490,FOLSOM ST & 4TH ST,FOLSOM ST,4TH ST,,,2025-05-14T08:48:00
2025,4758019,POST ST & JONES ST,POST ST,JONES ST,,,2025-05-31T07:30:00
2025,4758045,JESSIE ST & 9TH ST,JESSIE ST,9TH ST,,,2025-05-05T16:28:00
2025,4758191,NORTH POINT ST & GRANT ST,NORTH POINT ST,GRANT ST,,,2025-05-26T12:36:00
2025,4758206,MARKET ST & POWELL ST,MARKET ST,POWELL ST,,,2025-05-27T16:56:00
2025,4758271,WEBSTER ST & FULTON ST,WEBSTER ST,FULTON ST,,,2025-05-31T08:57:00
2025,4758283,LAGUNA ST & TURK ST,LAGUNA ST,TURK ST,,,2025-05-30T17:06:00
2025,4758441,ILLINOIS ST & MARIN ST,ILLINOIS ST,MARIN ST,,,2025-05-28T16:00:00
2025,4758465,ELLIS ST & LARKIN ST,ELLIS ST,LARKIN ST,,,2025-05-23T12:57:00
2025,4758672,HYDE ST & MCALLISTER ST,HYDE ST,MCALLISTER ST,,,2025-05-27T11:07:00
2025,4758716,THE EMBARCADERO & WASHINGTON ST,THE EMBARCADERO,WASHINGTON ST,,,2025-05-22T09:03:00
2025,4759880,17TH ST & MISSISSIPPI ST,17TH ST,MISSISSIPPI ST,,,2025-05-20T13:39:00
2025,4759911,POST ST & MASON ST,POST ST,MASON ST,,,2025-05-30T13:10:00
2025,4759984,POTREREO AV & 24TH ST,POTREREO AV,24TH ST,,,2025-05-15T19:52:00
2025,4760022,7TH AV & WARREN DR,7TH AV,WARREN DR,,,2025-05-08T08:08:00
2025,4760034,MARKET ST & 2ND ST,MARKET ST,2ND ST,,,2025-05-05T20:42:00
2025,4760688,OAK ST & ASHBURY ST,OAK ST,ASHBURY ST,,,2025-06-16T13:00:00
2025,4761834,CESAR CHAVEZ ST & VALENCIA ST,CESAR CHAVEZ ST,VALENCIA ST,,,2025-05-29T08:50:00
2025,4766392,MARKET ST & 5TH ST,MARKET ST,5TH ST,,,2025-06-18T09:24:00
2025,4766756,5TH ST & JESSIE ST,5TH ST,JESSIE ST,,,2025-06-12T00:04:00
2025,4767004,HOWARD ST & MARY ST,HOWARD ST,MARY ST,,,2025-06-17T12:30:00
2025,4767098,POLK ST & MCALLISTER ST,POLK ST,MCALLISTER ST,,,2025-06-10T16:00:00
